index,provider ID,provider name,provider category,provider location,flow ID,flow name,flow category,flow unit,flow type
324,581b9add-8421-4597-b446-2b5a052cf1dc,"Disposal, PET Other Non-food Rigid",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,a12e6e15-5d73-4ae9-8b62-1f96bb584bf7,"Disposal, PET Other Non-food Rigid",,kg,waste
325,2712f03a-80fe-4a2b-9005-ca9ba99f7eb3,"Polyethylene, high density, HDPE, virgin resin, food bottle grade",Z2: Packaging Economy/A3: Polymers,,0def374e-dc34-4f2a-81d6-1a8f4eb7faa6,"Polyethylene, high density, HDPE, virgin resin, at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
326,d7219f4e-9877-4f59-8f30-d988d5c9b64c,"Reclaiming, Sorted PET Other Non-food Rigid",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,47f94857-1ee6-4680-84e6-847a483af3e4,Sorted PET Other Non-food Rigid,,kg,waste
327,e0cf441b-d54f-4ffb-8ba0-c392cc883cec,"Microplastics, multimaterial food packaging film",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,28f62eff-4c8e-4dc7-a370-1f2c410a9b00,"Microplastics, multimaterial food packaging film",,kg,waste
328,d1bf60a0-272b-3ef0-951c-7febc0546d58,"Methylene diphenyl diisocyanate, MDI; at plant, mass alloc","31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",RNA,8850417f-b844-34b8-8f39-b373e9783d52,"Methylene diphenyl diisocyanate, MDI, resin, at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
329,96087256-d181-30c8-ae17-f25e1f0eab0c,"Forest residue, dried, stored","11: Agriculture, Forestry, Fishing and Hunting/1132: Forest Nurseries and Gathering of Forest Products",RNA,d56acd63-a8ae-3308-a626-fa858ee121dd,"Forest residue, dried, stored","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1132: Forest Nurseries and Gathering of Forest Products",kg,product
330,0e42a306-ee2d-362e-8bc3-580000096459,"Acrylonitrile-butadiene-styrene, ABS, copolymer resin, at plant","31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",RNA,c32cdfef-1136-4af8-945b-32dd954c7278,"Acrylonitrile-butadiene-styrene, ABS, copolymer resin, at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
331,956b53b9-dd05-35ae-a072-69f1f6906290,"Soybean grains, at field","11: Agriculture, Forestry, Fishing and Hunting/1111: Oilseed and Grain Farming",RNA,8f745171-c4af-3e23-a468-fbde8d7af364,"Soybean grains, at field","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1111: Oilseed and Grain Farming",kg,product
332,62993671-574c-3fc5-b66a-6be3bb21ad3d,"Portland cement, at plant",31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,RNA,277959d5-1a12-33d4-9d7f-1604f2227c09,"Portland cement, at plant",Technosphere flows/31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,kg,product
333,9a9570de-3614-4065-9e22-c6f332805eb6,Iron Sulphate Bridge; USLCI to USEEIO,Bridge Processes/USLCI to USEEIO,,36eea989-810d-3e4e-94c1-3e6625c9ba3c,"Iron sulphate, at plant",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
334,bd968b92-1d89-398e-8201-09bacff50694,Drinking water treatment; Flocculation; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,5f408193-b297-3e75-8035-f0db1574a4c0,Drinking water treatment; Flocculation,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
335,f5558c59-7afd-3000-ae7a-68afc1d0513f,Drinking water treatment; Sedimentation infrastructure; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,adef90eb-304a-3327-81e3-a5fbf1ec758a,Drinking water treatment; Sedimentation infrastructure,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
336,08f86327-b29d-3ffa-b863-a257c2d6c952,"Drinking water treatment; Disposal, sedimentation waste to water; at plant","22: Utilities/2213: Water, Sewage and Other Systems",US,6d22d920-fc46-49b0-801d-e4caa4d88628,Drinking water treatment; Sedimentation Waste,Technosphere flows/56: Administrative and Support and Waste Management and Remediation Services/5622: Waste Treatment and Disposal,m3,waste
337,b6590c61-80bf-4f64-9f7f-921d57db01ce,"Pyrolysis, LDPE Food Packaging Film (small format)",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,abf8fba9-7e88-4590-91b6-d4c3dc6147e8,"Flakes, LDPE Food Packaging Film (small format)",,kg,waste
338,23baebba-06e9-4bb0-9f98-ec855db2e600,"Gravel, unspecified Bridge; USLCI to USEEIO",Bridge Processes/USLCI to USEEIO,,45b3e55b-7892-341a-a0cc-6b6bb421c08c,"Gravel, unspecified, at mine","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2123: Nonmetallic Mineral Mining and Quarrying",kg,product
339,3acdb20f-7c9f-4aaf-9071-553521c5f068,"Delamination, Multi-material Non-food Packaging Film (Flakes)",Z2: Packaging Economy/A5: EOL/A3: Solvent-based Recycling,,2ef20e74-b7fc-4dab-8595-463480f87ed0,"Flakes, Multi-material Non-food Packaging Film",,kg,waste
340,5fae138f-aa23-4f7c-9751-db026a3207a5,"Reclaiming, sorted mixed plastics, HDPE Other Non-food Rigid",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,3e06dd58-244e-41f6-8699-c60ed36b06ff,"Sorted mixed plastics, HDPE Other Non-food Rigid",,kg,waste
341,bd2f5b6d-57fe-4014-a2e9-60b32807b99b,"Disposal, PP Food Bottles",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,bb92211c-dc7e-405c-914b-1c6512574b88,"Disposal, PP Food Bottles",,kg,waste
342,5578a66f-45f0-4717-8a08-d3e2c8ea458b,"Reclaiming, Sorted PP Food Bottles",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,a531391f-7ba6-48c5-bf91-a50ceefd5b6c,Sorted PP Food Bottles,,kg,waste
343,af8adbc7-7755-463c-b187-5732b7fb1fdd,"Pyrolysis, LDPE Non-food Packaging Films",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,4e823bc2-b3c4-46c8-b00d-9a87e04d54fb,"Flakes, LDPE Non-food Packaging Films",,kg,waste
344,4f7e4a48-f602-4f4a-9a2c-6925746f3f04,"Glucose, from corn",Z2: Packaging Economy/A1: Feedstocks,,bfaa353a-c6aa-47fc-8e84-0314bd63abb4,glucose,,kg,product
345,6e19103d-ed39-3b71-8c51-0c65b85002a4,"Corn, decomposition, 15.5% moisture","11: Agriculture, Forestry, Fishing and Hunting/1111: Oilseed and Grain Farming",RNA,a3e87cf9-1690-3d33-b60e-695150337e42,"Corn, decomposition","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1111: Oilseed and Grain Farming",kg,product
346,1cbbcd09-ea17-3d9b-bc34-2cf42efe26ba,"Corn, production, average, US, 2022","11: Agriculture, Forestry, Fishing and Hunting/1111: Oilseed and Grain Farming",RNA,5c3261bf-f870-3ba9-91e0-402b95a94a51,"Corn, production","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1111: Oilseed and Grain Farming",kg,product
347,5714b9fc-6792-49c0-9809-2b6d63a020e8,"Microplastics, PVC, Filtration",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,4ce92c87-2a21-47f2-a40f-bbf017f6e0ff,"Microplastics, PVC",,kg,waste
348,c1730535-c6cb-4416-9a6c-6760b1998173,"Microplastics, PVC, Marine Environment",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,4ce92c87-2a21-47f2-a40f-bbf017f6e0ff,"Microplastics, PVC",,kg,waste
349,0aaf1e13-5d80-37f9-b7bb-81a6b8965c71,"Petroleum refining, at refinery",31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,US,813325ee-9eb4-3825-9280-bee7b1a2e9a8,"Liquefied petroleum gas, at refinery",Technosphere flows/31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,m3,product
350,2a371343-910f-4438-adf5-c518e3a5cf45,"Depolymerization, Enzymatic Hydrolysis, PET Drinking Bottles (Flakes)",Z2: Packaging Economy/A5: EOL/A4: Monomer Recycling,,81223e36-c667-48d4-a76c-c645cd28732c,"Flakes, PET Drinking Bottles",,kg,waste
351,64c379de-b24a-36d0-9170-d61d9d9d7278,"Ethanol, 85%, at blending terminal, 2022",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,ec45ebbc-909d-347c-b810-ad895485bcba,"Ethanol, 85%, at blending terminal",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
352,a840d03f-1613-4d09-ba8b-57485f372be8,"Disposal, PP Food Packaging Film (med-large format)",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,1cd8fbca-bcf6-4b54-9c9b-575c2b852882,"Disposal, PP Food Packaging Film (med-large format)",,kg,waste
353,7d4552bc-a241-41a5-be11-b60d2ad94183,"Reclaiming, Sorted PP Food Packaging Film (med-large format)",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,cefcd7b4-b979-44a6-82e9-06d8fb88ee8f,Sorted PP Food Packaging Film (med-large format),,kg,waste
354,a817e21a-8a9d-4f46-9bd0-3cce36a60b67,"STRAP, Multi-material Food Bottles (Flakes)",Z2: Packaging Economy/A5: EOL/A3: Solvent-based Recycling,,779500a2-2238-4176-90ff-9f29325e2194,"Flakes, Multi-material Food Bottles",,kg,waste
355,727c4049-41db-3645-a4f9-af66fa92dee0,"Switchgrass, carted, 2022","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,360f513b-5196-32f6-83d0-4effb21b0297,"Switchgrass, carted","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",kg,product
356,5af98841-dd48-4d3d-8d74-62f76a7a3eec,"Reclaiming, sorted mixed plastics, LDPE Food Packaging Film (med-large format)",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,5ec3ac9b-23ca-4587-a3a9-adcd1262ec1e,"Sorted mixed plastics, LDPE Food Packaging Film (med-large format)",,kg,waste
357,5670d2c1-42f4-424e-9321-4c39ae3e94bb,"Polyethylene, high density, HDPE, virgin resin, non-food bottle grade",Z2: Packaging Economy/A3: Polymers,,0def374e-dc34-4f2a-81d6-1a8f4eb7faa6,"Polyethylene, high density, HDPE, virgin resin, at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
358,ccc739c2-aec2-30d0-a1f1-a7ae81af1e8a,Grinding,"11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,aa3f78a4-9fec-3904-886f-443aa760a4ae,Grinding,"Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",kg,product
359,6a12cba1-889d-4515-90f8-89feb8d662f2,"Polyethylene, low-density, LDPE, virgin resin, food grade",Z2: Packaging Economy/A3: Polymers,,2f9d79bf-e4c6-400a-a076-8c00f468fa3b,"Polyethylene, low-density, LDPE, virgin resin, at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
360,403216d9-b675-389c-8c3b-e144201bb6e9,Drinking water treatment; Primary chlorine disinfection infrastructure; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,44adf189-6765-3eb9-ab8f-51c6f9b11248,Drinking water treatment; Primary chlorine disinfection infrastructure,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
361,fe3d84db-35f6-453f-960c-d3d080d1b0d5,"Microplastics, multimaterial non-food packaging film",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,2a6028ee-cb3a-4a9a-83a0-ef48bc90ce4d,"Microplastics, multimaterial non-food packaging film",,kg,waste
362,e53e0de4-6c90-3519-850b-eb670f2c641b,"Crude oil, production mixture, at extraction","21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",US,67d71d59-8951-30d6-a5c8-2ddbe3cc92de,"Crude oil, production mixture, at extraction","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",kg,product
363,b9f50b86-df8b-4df8-afb3-1a7cf00d786b,"Polyethylene terephthalate, PET, virgin resin, non-food bottle grade",Z2: Packaging Economy/A3: Polymers,,e7bbbd06-5887-45b0-a3c2-c9d06d571351,"Polyethylene terephthalate, PET, virgin resin, at plant, kg","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
364,076898a5-e1ce-3c50-9df4-6445fc0bb6aa,"Iron, sand casted",31-33: Manufacturing/3315: Foundries,RNA,7f83f353-12a6-31fa-9d49-23c6c0ae7863,"Iron, sand casted",Technosphere flows/31-33: Manufacturing/3315: Foundries,kg,product
365,a8eb9a6a-e8e6-3da6-a3ab-20dcf68e883a,"Aluminum ingot, production mix, at plant",31-33: Manufacturing/3313: Alumina and Aluminum Production and Processing,US,aec9945f-f19c-3834-8e26-5f4f92cfcb2b,"Aluminum ingot, production mix, at plant",Technosphere flows/31-33: Manufacturing/3313: Alumina and Aluminum Production and Processing,kg,product
366,2b2f738d-2044-462f-ba56-5112ee683cb6,"Polyethylene terephthalate, PET, virgin resin, food bottle grade",Z2: Packaging Economy/A3: Polymers,,e7bbbd06-5887-45b0-a3c2-c9d06d571351,"Polyethylene terephthalate, PET, virgin resin, at plant, kg","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
367,3f1d9783-aa84-4f21-8b56-25f56ce620e9,"Disposal, PP Food Packaging Film (small format)",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,67260d80-0640-42c2-9008-481327e963a8,"Disposal, PP Food Packaging Film (small format)",,kg,waste
368,d2436888-48f9-4381-a2f8-d32188e69e0c,"Reclaiming, Sorted PP Food Packaging Film (small format)",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,87b5baca-0e1f-4a73-ad0e-2b33bc2d02ae,Sorted PP Food Packaging Film (small format),,kg,waste
369,7ad8846d-3070-44bd-b608-18591df50be8,"Depolymerization, Enzymatic Hydrolysis, PET Food Bottles (Flakes)",Z2: Packaging Economy/A5: EOL/A4: Monomer Recycling,,e473b8e4-5c11-44bd-ae88-62ed1ab8d016,"Flakes, PET Food Bottles",,kg,waste
370,00b278e0-7153-4393-81a9-bbc61f66b6ee,"Reclaiming, sorted mixed plastics, LDPE Food Packaging Film (small format)",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,d92805df-7ebf-4c78-971a-e56b40cda3b7,"Sorted mixed plastics, LDPE Food Packaging Film (small format)",,kg,waste
371,007c7a3e-0404-41d0-93bb-a114de185282,"STRAP, Multi-material Food Packaging Film (med-large format) (Flakes)",Z2: Packaging Economy/A5: EOL/A3: Solvent-based Recycling,,f2dba607-9850-4f97-a1c2-1676c71a4027,"Flakes, Multi-material Food Packaging Film (med-large format)",,kg,waste
372,92f39daa-bf88-4751-aaa3-b864feb56887,"Microplastics, PET",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,9368bb92-537c-460c-917d-56eea4aa0aa3,"Microplastics, PET",,kg,waste
373,31dd79aa-94df-31b9-b81f-8b1d436581da,Drinking water; with chlorine disinfection; at consumer,"22: Utilities/2213: Water, Sewage and Other Systems",US,0b3e01cb-e0a2-35b4-a442-69ec84fd7fda,Drinking water; with chlorine disinfection; at consumer,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
374,ffd4429e-b8c5-4e15-8a43-94f0badf85fc,"Disposal, PP Non-food Bottles",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,021ed8bc-cbcf-4f8e-9f7a-a75463359759,"Disposal, PP Non-food Bottles",,kg,waste
375,962aebbb-be58-484d-898e-b91bd65df9d2,"Reclaiming, Sorted PP Non-food Bottles",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,c3597bf5-6420-41b2-a74d-3065800749a4,Sorted PP Non-food Bottles,,kg,waste
376,6d596a75-7363-49be-b66c-819ff34bdf93,"Depolymerization, Enzymatic Hydrolysis, PET Non-food Bottles (Flakes)",Z2: Packaging Economy/A5: EOL/A4: Monomer Recycling,,7277c277-7595-47b3-99b9-228b7bedb4ad,"Flakes, PET Non-food Bottles",,kg,waste
377,b06d1d47-4112-3dcd-8b09-014635f91500,Construction sand and gravel; at mine,"21: Mining, Quarrying, and Oil and Gas Extraction/2123: Nonmetallic Mineral Mining and Quarrying",US,d9d2a2c5-2a11-366a-825e-bc3d7f3f2caa,Construction sand and gravel; at mine,"Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2123: Nonmetallic Mineral Mining and Quarrying",kg,product
378,8fe359cb-24fb-307c-9eae-ca3be595e69f,Drinking water treatment; Lime Addition; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,21eb570e-0b53-31a2-94ce-f55d984b90d4,Drinking water treatment; Lime Addition,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
379,25dc85c1-c37b-390a-9886-06e5cdc1d732,Drinking water treatment; Sand filtration infrastructure; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,963c96e9-caa6-3af2-9b16-880bb0317e3e,Drinking water treatment; Sand filtration infrastructure,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
380,4a42fda8-640a-3152-9741-f64c558be34d,"Roundwood, hardwood, green, at logyard, SE","11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",US,a02815b0-8760-3b74-b2b6-ea070b183bbe,Bark; hardwood; green; at logyard,"Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",kg,product
381,4a42fda8-640a-3152-9741-f64c558be34d,"Roundwood, hardwood, green, at logyard, SE","11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",US,86313deb-8b04-3f3e-b983-2b9896a410a6,Roundwood; hardwood; green; at logyard,"Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",m3,product
382,69e21509-f546-457f-9420-8a11600b8635,"STRAP, Multi-material Food Packaging Film (small format) (Flakes)",Z2: Packaging Economy/A5: EOL/A3: Solvent-based Recycling,,d126bef7-f826-48c7-9e01-abbe44fb501b,"Flakes, Multi-material Food Packaging Film (small format)",,kg,waste
383,5deeead4-4080-41fd-bae0-04d8aea6a656,"Dispensing of gasoline, at pump",44-45: Retail Trade/4471: Gasoline Stations,US,186fde44-7af8-342e-ba59-8e9dee9b5c45,"Gasoline, dispensed at pump",Technosphere flows/44-45: Retail Trade/4471: Gasoline Stations,kg,product
384,fb97ca58-8d24-3147-b08f-7788b67ab151,"Metallurgical coke, at plant",31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,RNA,0ad02910-742a-31a0-a960-415b61e5fe71,"Metallurgical coke, at plant",Technosphere flows/31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,kg,product
385,cc61b7be-98c3-4a62-8828-2cad533711b9,"Reclaiming, sorted mixed plastics, LDPE Non-food Packaging Films ",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,54cf3c34-8d84-42e4-8792-045a5cd23bf0,"sorted mixed plastics, LDPE Non-food Packaging Films ",,kg,waste
386,7e84fef3-b272-40f4-82a6-1f9b6ed6b8a6,"Mechanical Recycling, PET Drinking Bottles (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,81223e36-c667-48d4-a76c-c645cd28732c,"Flakes, PET Drinking Bottles",,kg,waste
387,d5b0f333-d1b3-3ba1-8111-b036b67589f8,"Tillage, conservation, corn production","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,ca70f6fa-de96-3657-9a4b-3e65793c8de5,"Tillage, conservation, corn production","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",m2,product
388,630010e9-27e1-3ea8-9845-b87832b536f4,"Harvest, corn, single pass","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,673f1eb9-e51c-3e65-a4d6-cff86326989e,"Harvest, corn, single pass","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",m2,product
389,d7a673e2-dc84-31fa-b15c-a03a6863c8dd,"Tillage, intensive, corn production","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,e5dc664c-277e-3c2c-9371-56adebed6f31,"Tillage, intensive, corn production","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",m2,product
390,24ccf5c5-25f5-35da-bead-5edf4e14cdc1,"Fertilizer, corn, 2022","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,0bd049bd-ec69-31ed-80ef-257682ec0253,"Fertilizer, corn","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",m2,product
391,d67585e4-5ddf-3722-a4cc-0b7576a05b07,"Tillage, reduce, corn production","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,c42be404-82ac-3ad9-9e2b-087be70a5194,"Tillage, reduce, corn production","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",m2,product
392,2813d2f3-6813-34d8-b47b-b464f390bcaf,"Pesticide, corn, 2022","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,e49582c6-c84a-3a22-a0b1-50afa207ace3,"Pesticide, corn","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",m2,product
393,5e15408d-d7f4-4c76-9861-5b14545eba82,"Disposal, PP Non-food Packaging Films ",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,dfa45991-3a71-4ccf-a829-68ce9ee1c849,"Disposal, PP Non-food Packaging Films ",,kg,waste
394,a0bada1b-1891-46af-81af-90d0664bee40,Formic acid; electrochemical reduction of CO2; at plant,31-33: Manufacturing/3251: Basic Chemical Manufacturing,US,4107270a-4e8d-454c-93c0-0a04531005f3,Formic acid; at plant,Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
395,41caaf09-b2db-409c-8f8f-d68b58501ec1,"Depolymerization, Enzymatic Hydrolysis, PET Other Food Rigid (Flakes)",Z2: Packaging Economy/A5: EOL/A4: Monomer Recycling,,50514fa3-7dab-4b5e-9477-b787ebe47821,"Flakes, PET Other Food Rigid",,kg,waste
396,a6d58af5-1d23-3200-8de2-2e23582f1551,"Drinking water treatment; Primary Disinfection, Gaseous Chlorine; at plant","22: Utilities/2213: Water, Sewage and Other Systems",US,bef031b4-7530-3038-aa6b-be21db63d32f,"Drinking water treatment; Primary Disinfection, Gaseous Chlorine","Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
397,be9d17bb-1253-3a1a-b9dc-09c65751805f,Drinking water treatment; Pumping energy for acquisition and treatment; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,3072b205-2fd9-32f4-bdb3-ac2e3b739a84,Drinking water treatment; Pumping energy for acquisition and treatment,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
398,9d7c7f3e-7182-3444-9024-8915c71a803b,Drinking water treatment; Pre-Disinfection Processes; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,9dfcb93e-9f08-3765-aa4e-545319d04f2e,Drinking water treatment; Pre-Disinfection Processes,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
399,bb0f94e7-300d-342e-9d5e-3cc00121f850,"Drinking water treatment; Distribution, by pipeline","22: Utilities/2213: Water, Sewage and Other Systems",US,334cba1d-fea9-3edb-853b-c2a4fb36efb7,Drinking water treatment; Distribution,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
400,4eb5b312-c3dd-3720-b8b6-814953d7c937,Drinking water treatment; Source water acquisition; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,4b90664a-57c7-3fe1-be38-2ed8d4e0812b,Drinking water treatment; Source water acquisition,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
401,49d309a8-0c93-4eeb-a342-2fe2254a0bec,"Propylene, materials production, organic compound, at plant, kg",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,e86e8b04-8e64-3a17-95c3-04c07229f0ac,"Propylene, at plant",Technosphere flows/31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,kg,product
402,f47ca91b-4998-4528-8c4e-f8c94109e9b6,"Pyrolysis, Feedstock Recycling, PP, Mixed Plastic (Flakes)",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,010a1aef-ca1a-4bc1-8b4f-eb8c94aa8c7e,"PP, mixed plastics (flakes)",,kg,waste
403,da136971-31d6-4b63-9685-3dfc3ba06853,"Reclaiming, Sorted PP Non-food Packaging Films",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,ed52add8-0085-4cf9-b079-5075c68be0d8,Sorted PP Non-food Packaging Films,,kg,waste
404,ac0cdbf8-8d2e-30ac-b0b9-97d34bf95981,Coarse aggregate from crushed stone; at mine,"21: Mining, Quarrying, and Oil and Gas Extraction/2123: Nonmetallic Mineral Mining and Quarrying",US,486d4c20-a963-30ff-85ab-12ea2296777a,Coarse aggregate from crushed stone; at mine,"Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2123: Nonmetallic Mineral Mining and Quarrying",kg,product
405,ef1b51dc-8c59-4691-89b4-ed91ffbcb7a1,"Disposal, MSW, to landfill Bridge; USLCI to USEEIO",Bridge Processes/USLCI to USEEIO,,f59a7f62-ebbb-4e2e-8e2c-69eed0e624d2,"Disposal, municipal solid wastes, to sanitary landfill",Technosphere flows/56: Administrative and Support and Waste Management and Remediation Services/5622: Waste Treatment and Disposal,kg,waste
406,f00c347c-67be-4531-b199-f9beeac351d1,"STRAP, Multi-material Non-food Packaging Film (Flakes)",Z2: Packaging Economy/A5: EOL/A3: Solvent-based Recycling,,2ef20e74-b7fc-4dab-8595-463480f87ed0,"Flakes, Multi-material Non-food Packaging Film",,kg,waste
407,ce83ed94-a5ea-47d4-a52f-43223b22247c,"Crude oil, off-shore import, at extraction","21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",US,43b6c51f-f1a9-4a6d-8070-fa84adf27d23,"Crude oil, at extraction","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",kg,product
408,9201544f-13fc-47f8-9abc-243d5af28a92,"Reclaiming, sorted mixed plastics, Multi-material Food Bottles",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,2d817f73-eaa6-4b45-9895-e778204d1f9f,"sorted mixed plastics, Multi-material Food Bottles",,kg,waste
409,3dd5638d-cb25-4e78-90c7-8dd98188f733,"Crude oil, on-shore domestic, at extraction","21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",US,43b6c51f-f1a9-4a6d-8070-fa84adf27d23,"Crude oil, at extraction","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",kg,product
